epoch,loss,mae,val_loss,val_mae
86,0.8641465306282043,0.1279902458190918,2.5523195266723633,1.1784332990646362
87,0.8631947040557861,0.1278294324874878,2.559074878692627,1.180648684501648
88,0.8622764945030212,0.12734928727149963,2.5434041023254395,1.1755247116088867
89,0.8614510893821716,0.12696115672588348,2.522256851196289,1.1681230068206787
90,0.8606724739074707,0.12696634232997894,2.5130467414855957,1.1653836965560913
91,0.8597617149353027,0.12684489786624908,2.4907515048980713,1.1574712991714478
92,0.8589416146278381,0.12656961381435394,2.491528272628784,1.157668113708496
93,0.8578745722770691,0.12588442862033844,2.487325668334961,1.1564366817474365
94,0.8572660088539124,0.12612544000148773,2.4721360206604004,1.150983452796936
95,0.8562976121902466,0.12592646479606628,2.4515371322631836,1.1439409255981445
96,0.8554769158363342,0.1255495399236679,2.4509785175323486,1.1437280178070068
97,0.8545849323272705,0.12510207295417786,2.423341751098633,1.1338276863098145
98,0.8536651730537415,0.12475823611021042,2.4402637481689453,1.1399133205413818
99,0.8528274297714233,0.12471001595258713,2.427061080932617,1.135578989982605
